# fmin=0.16 fmax=0.35999999999999999 nf=200
freq,top,bottom,left,right,front,back,total
0.20623115577889448,0,-0,-0,0,0,-0,0
0.20723618090452262,0,-0,-0,0,0,-0,0
0.20824120603015076,0,-0,-0,0,0,-0,0
0.20924623115577889,0,-0,-0,0,0,-0,0
0.21025125628140703,0,-0,-0,0,0,-0,0
0.21125628140703517,0,-0,-0,0,0,-0,0
0.21226130653266331,0,-0,-0,0,0,-0,0
0.21326633165829145,0,-0,-0,0,0,-0,0
0.21427135678391959,0,-0,-0,0,0,-0,0
0.21527638190954773,0,-0,-0,0,0,-0,0
0.21628140703517587,0,-0,-0,0,0,-0,0
0.21728643216080401,0,-0,-0,0,0,-0,0
0.21829145728643215,0,-0,-0,0,0,-0,0
0.21929648241206029,0,-0,-0,0,0,-0,0
0.22030150753768843,0,-0,-0,0,0,-0,0
0.22130653266331657,0,-0,-0,0,0,-0,0
0.22231155778894474,0,-0,-0,0,0,-0,0
0.22331658291457285,0,-0,-0,0,0,-0,0
0.22432160804020101,0,-0,-0,0,0,-0,0
0.22532663316582913,0,-0,-0,0,0,-0,0
0.22633165829145729,0,-0,-0,0,0,-0,0
0.22733668341708541,0,-0,-0,0,0,-0,0
0.22834170854271357,0,-0,-0,0,0,-0,0
0.22934673366834168,0,-0,-0,0,0,-0,0
0.23035175879396985,0,-0,-0,0,0,-0,0
0.23135678391959799,0,-0,-0,0,0,-0,0
0.23236180904522613,0,-0,-0,0,0,-0,0
0.23336683417085427,0,-0,-0,0,0,-0,0
0.23437185929648241,0,-0,-0,0,0,-0,0
0.23537688442211055,0,-0,-0,0,0,-0,0
0.23638190954773869,0,-0,-0,0,0,-0,0
0.23738693467336683,0,-0,-0,0,0,-0,0
0.23839195979899497,0,-0,-0,0,0,-0,0
0.23939698492462311,0,-0,-0,0,0,-0,0
0.24040201005025125,0,-0,-0,0,0,-0,0
0.24140703517587939,0,-0,-0,0,0,-0,0
0.24241206030150753,0,-0,-0,0,0,-0,0
0.24341708542713567,0,-0,-0,0,0,-0,0
0.2444221105527638,0,-0,-0,0,0,-0,0
0.24542713567839197,0,-0,-0,0,0,-0,0
0.24643216080402008,0,-0,-0,0,0,-0,0
0.24743718592964825,0,-0,-0,0,0,-0,0
0.24844221105527636,0,-0,-0,0,0,-0,0
0.24944723618090453,0,-0,-0,0,0,-0,0
0.25045226130653264,0,-0,-0,0,0,-0,0
0.25145728643216081,0,-0,-0,0,0,-0,0
0.25246231155778892,0,-0,-0,0,0,-0,0
0.25346733668341709,0,-0,-0,0,0,-0,0
0.2544723618090452,0,-0,-0,0,0,-0,0
0.25547738693467337,0,-0,-0,0,0,-0,0
0.25648241206030153,0,-0,-0,0,0,-0,0
0.25748743718592965,0,-0,-0,0,0,-0,0
0.25849246231155776,0,-0,-0,0,0,-0,0
0.25949748743718593,0,-0,-0,0,0,-0,0
0.26050251256281409,0,-0,-0,0,0,-0,0
0.2615075376884422,0,-0,-0,0,0,-0,0
0.26251256281407032,0,-0,-0,0,0,-0,0
0.26351758793969848,0,-0,-0,0,0,-0,0
0.26452261306532665,0,-0,-0,0,0,-0,0
0.26552763819095476,0,-0,-0,0,0,-0,0
0.26653266331658287,0,-0,-0,0,0,-0,0
0.26753768844221104,0,-0,-0,0,0,-0,0
0.26854271356783921,0,-0,-0,0,0,-0,0
0.26954773869346732,0,-0,-0,0,0,-0,0
0.27055276381909549,0,-0,-0,0,0,-0,0
0.2715577889447236,0,-0,-0,0,0,-0,0
0.27256281407035177,0,-0,-0,0,0,-0,0
0.27356783919597988,0,-0,-0,0,0,-0,0
0.27457286432160805,0,-0,-0,0,0,-0,0
0.27557788944723616,0,-0,-0,0,0,-0,0
0.27658291457286432,0,-0,-0,0,0,-0,0
0.27758793969849244,0,-0,-0,0,0,-0,0
0.2785929648241206,0,-0,-0,0,0,-0,0
0.27959798994974872,0,-0,-0,0,0,-0,0
0.28060301507537688,0,-0,-0,0,0,-0,0
0.28160804020100499,0,-0,-0,0,0,-0,0
0.28261306532663316,0,-0,-0,0,0,-0,0
0.28361809045226127,0,-0,-0,0,0,-0,0
0.28462311557788944,0,-0,-0,0,0,-0,0
0.28562814070351761,0,-0,-0,0,0,-0,0
0.28663316582914572,0,-0,-0,0,0,-0,0
0.28763819095477383,0,-0,-0,0,0,-0,0
0.288643216080402,0,-0,-0,0,0,-0,0
0.28964824120603017,0,-0,-0,0,0,-0,0
0.29065326633165828,0,-0,-0,0,0,-0,0
0.29165829145728639,0,-0,-0,0,0,-0,0
0.29266331658291456,0,-0,-0,0,0,-0,0
0.29366834170854272,0,-0,-0,0,0,-0,0
0.29467336683417084,0,-0,-0,0,0,-0,0
0.29567839195979895,0,-0,-0,0,0,-0,0
0.29668341708542711,0,-0,-0,0,0,-0,0
0.29768844221105528,0,-0,-0,0,0,-0,0
0.29869346733668339,0,-0,-0,0,0,-0,0
0.29969849246231151,0,-0,-0,0,0,-0,0
0.30070351758793967,0,-0,-0,0,0,-0,0
0.30170854271356784,0,-0,-0,0,0,-0,0
0.30271356783919601,0,-0,-0,0,0,-0,0
0.30371859296482412,0,-0,-0,0,0,-0,0
0.30472361809045223,0,-0,-0,0,0,-0,0
0.3057286432160804,0,-0,-0,0,0,-0,0
0.30673366834170857,0,-0,-0,0,0,-0,0
0.30773869346733668,0,-0,-0,0,0,-0,0
0.30874371859296479,0,-0,-0,0,0,-0,0
0.30974874371859296,0,-0,-0,0,0,-0,0
0.31075376884422112,0,-0,-0,0,0,-0,0
0.31175879396984923,0,-0,-0,0,0,-0,0
0.31276381909547735,0,-0,-0,0,0,-0,0
0.31376884422110551,0,-0,-0,0,0,-0,0
0.31477386934673368,0,-0,-0,0,0,-0,0
0.31577889447236179,0,-0,-0,0,0,-0,0
0.3167839195979899,0,-0,-0,0,0,-0,0
0.31778894472361807,0,-0,-0,0,0,-0,0
0.31879396984924624,0,-0,-0,0,0,-0,0
0.31979899497487435,0,-0,-0,0,0,-0,0
0.32080402010050246,0,-0,-0,0,0,-0,0
0.32180904522613063,0,-0,-0,0,0,-0,0
0.3228140703517588,0,-0,-0,0,0,-0,0
0.32381909547738691,0,-0,-0,0,0,-0,0
0.32482412060301502,0,-0,-0,0,0,-0,0
0.32582914572864319,0,-0,-0,0,0,-0,0
0.32683417085427136,0,-0,-0,0,0,-0,0
0.32783919597989952,0,-0,-0,0,0,-0,0
0.32884422110552763,0,-0,-0,0,0,-0,0
0.32984924623115575,0,-0,-0,0,0,-0,0
0.33085427135678391,0,-0,-0,0,0,-0,0
0.33185929648241208,0,-0,-0,0,0,-0,0
0.33286432160804019,0,-0,-0,0,0,-0,0
0.3338693467336683,0,-0,-0,0,0,-0,0
0.33487437185929647,0,-0,-0,0,0,-0,0
0.33587939698492464,0,-0,-0,0,0,-0,0
0.33688442211055275,0,-0,-0,0,0,-0,0
0.33788944723618086,0,-0,-0,0,0,-0,0
0.33889447236180903,0,-0,-0,0,0,-0,0
0.3398994974874372,0,-0,-0,0,0,-0,0
0.34090452261306531,0,-0,-0,0,0,-0,0
0.34190954773869342,0,-0,-0,0,0,-0,0
0.34291457286432159,0,-0,-0,0,0,-0,0
0.34391959798994975,0,-0,-0,0,0,-0,0
0.34492462311557787,0,-0,-0,0,0,-0,0
0.34592964824120598,0,-0,-0,0,0,-0,0
0.34693467336683415,0,-0,-0,0,0,-0,0
0.34793969849246231,0,-0,-0,0,0,-0,0
0.34894472361809042,0,-0,-0,0,0,-0,0
0.34994974874371854,0,-0,-0,0,0,-0,0
0.3509547738693467,0,-0,-0,0,0,-0,0
0.35195979899497487,0,-0,-0,0,0,-0,0
0.35296482412060304,0,-0,-0,0,0,-0,0
0.35396984924623115,0,-0,-0,0,0,-0,0
0.35497487437185926,0,-0,-0,0,0,-0,0
0.35597989949748743,0,-0,-0,0,0,-0,0
0.3569849246231156,0,-0,-0,0,0,-0,0
0.35798994974874371,0,-0,-0,0,0,-0,0
0.35899497487437182,0,-0,-0,0,0,-0,0
0.35999999999999999,0,-0,-0,0,0,-0,0
